Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Package,"ch08",1,1,1,1,4,0,3,0,,,,11,0,0,,2,,37,9,37,,28,0,0,9,,226,37,165,78,44,29,,,,56,99,59,40,,,,,,2,2,2,1,,,1,,,0.18,32,32,32,28
Class,"ch08.Add",1,1,1,1,6,0,5,1,1,0,0,,0,0,,,,5,2,5,10,4,0,0,1,,46,5,36,12,15,5,,,,11,20,8,12,,,,,,2,2,2,1,,2,1,,0,0.14,8,8,8,5
Public Constructor,"ch08.Add.Add",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch08.Add.diff",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,7,1,4,1,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.14,2,2,2,1
Method,"ch08.Add.mem",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,7,1,4,1,3,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.14,2,2,2,1
Method,"ch08.Add.plus",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch08.Add.prod",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,7,1,4,1,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.14,2,2,2,1
Class,"ch08.Const",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,2,1,2,3,1,0,0,1,,12,0,10,5,2,2,,,,3,6,4,2,,,,,,1,1,1,1,,2,0,,0,0.20,2,2,2,2
Public Constructor,"ch08.Const.Const",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch08.Const.accpet",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch08.Diff",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,2,2,2,3,1,0,0,1,,14,0,12,6,3,2,,,,5,8,5,3,,,,,,1,1,1,1,,2,0,,0,0.17,2,2,2,2
Public Constructor,"ch08.Diff.Diff",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch08.Diff.accpet",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch08.Empty",1,1,1,1,4,0,3,1,1,0,0,,0,0,,,,4,0,4,9,4,0,0,0,,27,5,18,9,4,4,,,,4,9,5,4,,,,,,1,1,1,1,,2,0,,0,0.22,4,4,4,4
Method,"ch08.Empty.diff",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch08.Empty.mem",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch08.Empty.plus",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch08.Empty.prod",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Abstract Class,"ch08.ExprD",0,0,0,0,0,0,0,0,1,1,4,,0,0,,,,1,0,1,1,1,0,0,0,,3,0,3,2,0,1,,,,1,2,2,0,,,,,,0,0,0,0,,1,0,,0,0.33,0,0,0,0
Abstract Method,"ch08.ExprD.accpet",,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Interface,"ch08.ExprVisitorI",0,0,0,0,0,0,0,0,0,1,1,,0,0,,,,4,0,4,4,4,0,0,0,,6,0,6,5,0,4,,,,4,5,5,0,,,,,,0,0,0,0,,0,0,,0,0.67,0,0,0,0
Abstract Method,"ch08.ExprVisitorI.forConst",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,1.00,0,0,0,0
Abstract Method,"ch08.ExprVisitorI.forDiff",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,1.00,0,0,0,0
Abstract Method,"ch08.ExprVisitorI.forPlus",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,1.00,0,0,0,0
Abstract Method,"ch08.ExprVisitorI.forProd",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,1.00,0,0,0,0
Class,"ch08.IntEvalV",1,1,1,1,3,0,3,0,2,1,1,,0,0,,,,7,0,7,7,3,0,0,4,,37,6,27,12,7,4,,,,7,15,8,7,,,,,,1,1,1,1,,1,0,,0,0.15,7,7,7,7
Method,"ch08.IntEvalV.diff",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"ch08.IntEvalV.forConst",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch08.IntEvalV.forDiff",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch08.IntEvalV.forPlus",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch08.IntEvalV.forProd",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch08.IntEvalV.plus",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Method,"ch08.IntEvalV.prod",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch08.Plus",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,2,2,2,3,1,0,0,1,,16,2,12,6,3,2,,,,5,8,5,3,,,,,,1,1,1,1,,2,0,,0,0.17,2,2,2,2
Public Constructor,"ch08.Plus.Plus",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch08.Plus.accpet",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch08.Prod",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,2,2,2,3,1,0,0,1,,14,0,12,6,3,2,,,,5,8,5,3,,,,,,1,1,1,1,,2,0,,0,0.17,2,2,2,2
Public Constructor,"ch08.Prod.Prod",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch08.Prod.accpet",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Abstract Class,"ch08.SetD",2,2,2,1,7,0,7,0,1,1,2,,0,0,,,,5,0,5,5,5,0,0,0,,14,1,13,6,4,0,,,,6,9,6,3,,,,,,2,2,2,1,,1,1,,0,0.00,2,2,2,1
Method,"ch08.SetD.add",,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,1,4,0,3,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Abstract Method,"ch08.SetD.diff",,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch08.SetD.mem",,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch08.SetD.plus",,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch08.SetD.prod",,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Class,"ch08.SetEvalV",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,3,0,3,10,3,0,0,0,,16,0,13,7,3,3,,,,3,7,4,3,,,,,,1,1,1,1,,2,0,,0,0.23,3,3,3,3
Method,"ch08.SetEvalV.diff",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch08.SetEvalV.plus",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch08.SetEvalV.prod",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Package,"ch0801That",1,1,1,1,5,0,4,0,,,,8,1,0,,2,,17,8,18,,5,0,0,13,,138,16,107,40,38,20,,,,40,67,36,31,,,,,,3,3,3,3,,,2,,,0.19,19,19,19,17
Class,"ch0801That.Bot",1,1,1,1,3,0,3,1,1,1,0,,0,0,,,,2,0,2,3,1,0,0,1,,12,2,9,4,2,2,,,,2,5,3,2,,,,,,1,1,1,1,,2,0,,0,0.22,2,2,2,2
Method,"ch0801That.Bot.accept",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,2,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.67,1,1,1,1
Public Method,"ch0801That.Bot.toString",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch0801That.LtSubstV",1,1,1,1,7,0,6,1,2,3,0,,0,0,,,,3,3,3,3,0,0,0,3,,33,3,27,9,11,4,,,,10,16,7,9,,,,,,3,3,3,3,,1,2,,33,0.15,5,5,5,5
Public Constructor,"ch0801That.LtSubstV.LtSubstV",,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,5,1,3,1,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.20,1,1,1,1
Public Method,"ch0801That.LtSubstV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch0801That.LtSubstV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,6,13,0,12,1,7,1,5,3,0,3,6,1,5,3,3,3,3,2,,,,,2,,2,2,,0.08,3,3,3,3
Public Abstract Class,"ch0801That.PieDUpdate",0,0,0,0,0,0,0,0,1,1,2,,0,0,,,,1,0,1,1,1,0,0,0,,7,1,3,2,0,4,,,,1,2,2,0,,,,,,0,0,0,0,,1,0,,0,1.33,0,0,0,0
Abstract Method,"ch0801That.PieDUpdate.accept",,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Interface,"ch0801That.PieVistor1",0,0,0,0,0,0,0,0,0,3,3,,0,0,,,,2,0,2,2,2,0,0,0,,4,0,4,3,0,0,,,,2,3,3,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Abstract Method,"ch0801That.PieVistor1.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch0801That.PieVistor1.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Class,"ch0801That.RemV",1,1,1,1,4,0,4,1,2,3,0,,0,0,,,,3,1,3,3,0,0,0,3,,20,0,16,5,6,6,,,,5,10,5,5,,,,,,2,2,2,1,,1,1,,33,0.38,4,4,4,3
Public Constructor,"ch0801That.RemV.RemV",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch0801That.RemV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"ch0801That.RemV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,1,4,2,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.29,2,2,2,1
Class,"ch0801That.SubstV",1,1,1,1,5,0,5,0,2,3,0,,0,0,,,,3,2,3,3,0,0,0,3,,20,0,19,6,7,1,,,,7,12,6,6,,,,,,2,2,2,1,,1,1,,33,0.05,4,4,4,3
Public Constructor,"ch0801That.SubstV.SubstV",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Public Method,"ch0801That.SubstV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"ch0801That.SubstV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,5,7,0,7,1,4,0,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Public Class,"ch0801That.TestThat",1,1,1,1,12,2,10,0,1,5,0,,1,0,,,,0,0,1,1,0,0,0,1,,14,2,12,2,8,0,,,,5,7,2,5,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Static Method,"ch0801That.TestThat.main",,,,,,,,,,,,,,,,,,,,,,,,,,0,12,2,10,1,8,0,6,1,0,5,6,1,5,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch0801That.Top",1,1,1,1,4,0,3,0,1,1,0,,0,0,,,,3,2,3,4,1,0,0,2,,18,1,15,7,4,2,,,,6,10,6,4,,,,,,1,1,1,1,,2,0,,33,0.13,3,3,3,3
Public Constructor,"ch0801That.Top.Top",,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch0801That.Top.accept",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch0801That.Top.toString",,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Package,"ch081",1,1,1,1,5,0,4,0,,,,25,1,0,,6,,69,23,70,,36,0,0,34,,480,71,358,153,108,60,,,,126,218,124,94,,,,,,3,3,3,3,,,2,,,0.17,68,68,68,60
Class,"ch081.Add",1,1,1,1,6,0,5,1,1,0,0,,0,0,,,,5,2,5,10,4,0,0,1,,46,5,36,12,15,5,,,,11,20,8,12,,,,,,2,2,2,1,,2,1,,0,0.14,8,8,8,5
Public Constructor,"ch081.Add.Add",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch081.Add.diff",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,7,1,4,1,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.14,2,2,2,1
Method,"ch081.Add.mem",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,7,1,4,1,3,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.14,2,2,2,1
Method,"ch081.Add.plus",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch081.Add.prod",,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,7,1,4,1,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.14,2,2,2,1
Class,"ch081.Bot",1,1,1,1,3,0,3,0,1,1,0,,0,0,,,,2,0,2,3,1,0,0,1,,13,3,9,4,2,1,,,,2,5,3,2,,,,,,1,1,1,1,,2,0,,0,0.11,2,2,2,2
Method,"ch081.Bot.accept",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch081.Bot.toString",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch081.Const",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,2,1,2,3,1,0,0,1,,12,0,10,5,2,2,,,,3,6,4,2,,,,,,1,1,1,1,,2,0,,0,0.20,2,2,2,2
Public Constructor,"ch081.Const.Const",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch081.Const.accpet",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch081.Diff",1,1,1,1,4,0,3,1,1,1,0,,0,0,,,,2,2,2,3,1,0,0,1,,14,0,12,6,3,2,,,,5,8,5,3,,,,,,1,1,1,1,,2,0,,0,0.17,2,2,2,2
Public Constructor,"ch081.Diff.Diff",,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Method,"ch081.Diff.accpet",,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,3,1,1,1,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Class,"ch081.Empty",1,1,1,1,4,0,3,1,1,0,0,,0,0,,,,4,0,4,9,4,0,0,0,,27,5,18,9,4,4,,,,4,9,5,4,,,,,,1,1,1,1,,2,0,,0,0.22,4,4,4,4
Method,"ch081.Empty.diff",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch081.Empty.mem",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch081.Empty.plus",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Method,"ch081.Empty.prod",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Abstract Class,"ch081.EvalV",1,1,1,1,4,0,3,1,2,1,2,,0,0,,,,7,0,7,7,3,0,0,4,,29,4,21,12,4,4,,,,7,12,8,4,,,,,,1,1,1,1,,1,0,,0,0.19,4,4,4,4
Abstract Method,"ch081.EvalV.diff",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Public Method,"ch081.EvalV.forConst",,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch081.EvalV.forDiff",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch081.EvalV.forPlus",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch081.EvalV.forProd",,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,3,1,1,1,3,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Abstract Method,"ch081.EvalV.plus",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Method,"ch081.EvalV.prod",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Abstract Class,"ch081.ExprD",0,0,0,0,0,0,0,0,1,1,4,,0,0,,,,1,0,1,1,1,0,0,0,,3,0,3,2,0,1,,,,1,2,2,0,,,,,,0,0,0,0,,1,0,,0,0.33,0,0,0,0
Abstract Method,"ch081.ExprD.accpet",,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Interface,"ch081.ExprVisitorI",0,0,0,0,0,0,0,0,0,1,1,,0,0,,,,4,0,4,4,4,0,0,0,,6,0,6,5,0,4,,,,4,5,5,0,,,,,,0,0,0,0,,0,0,,0,0.67,0,0,0,0
Abstract Method,"ch081.ExprVisitorI.forConst",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,1.00,0,0,0,0
Abstract Method,"ch081.ExprVisitorI.forDiff",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,1.00,0,0,0,0
Abstract Method,"ch081.ExprVisitorI.forPlus",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,1.00,0,0,0,0
Abstract Method,"ch081.ExprVisitorI.forProd",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,1.00,0,0,0,0
Class,"ch081.IntEvalV",1,1,1,1,3,0,3,0,1,0,0,,0,0,,,,3,0,3,10,3,0,0,0,,13,2,11,4,3,0,,,,3,7,4,3,,,,,,1,1,1,1,,2,0,,0,0.00,3,3,3,3
Method,"ch081.IntEvalV.diff",,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Method,"ch081.IntEvalV.plus",,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Method,"ch081.IntEvalV.prod",,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Class,"ch081.LtSubstV",1,1,1,1,7,0,6,1,2,3,0,,0,0,,,,3,3,3,3,0,0,0,3,,33,3,27,9,11,4,,,,10,16,7,9,,,,,,3,3,3,3,,1,2,,33,0.15,5,5,5,5
Public Constructor,"ch081.LtSubstV.LtSubstV",,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,5,1,3,1,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.20,1,1,1,1
Public Method,"ch081.LtSubstV.forBot",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"ch081.LtSubstV.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,12,1,7,1,5,3,0,3,6,1,5,3,3,3,3,2,,,,,2,,2,2,,0.08,3,3,3,3
Class,"ch081.LtSubstV1",2,2,2,2,9,0,8,1,1,2,0,,0,0,,,,2,1,2,5,0,0,0,2,,21,0,19,5,9,2,,,,6,11,4,7,,,,,,3,3,3,3,,2,2,,0,0.11,4,4,4,4
Public Constructor,"ch081.LtSubstV1.LtSubstV1",,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,4,1,2,1,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.25,1,1,1,1
Public Method,"ch081.LtSubstV1.forTop",,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,12,1,7,1,5,3,0,3,6,1,5,3,3,3,3,2,,,,,2,,2,2,,0.08,3,3,3,3
